鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鳳山區,房地(土地+建物),高雄市鳳山區青年路二段588巷3弄1~30號,94.0,住,,,1081130,土地2建物1車位0,全,四層,透天厝,見使用執照,鋼筋混凝土造,0880202,216.48,6,2,4,有,無,14250000,65826,,0.0,0,含增建或未登記建物。;,RPTOMLKLJHPFFGE48CA
鳳山區,房地(土地+建物),高雄市鳳山區埤頂街301~330號,90.77,住,,,1081212,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1010718,185.07,5,2,4,有,無,10280000,55547,,0.0,0,,RPPNMLTKJHPFFGE78CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區瑞興路369巷1~30號,13.55,住,,,1081213,土地2建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840925,113.2,3,1,2,有,有,4920000,43463,坡道機械,0.0,0,,RPVNMLRKJHPFFGE56CA
鳳山區,房地(土地+建物),高雄市鳳山區埤里鳳頂路211~240號,9.64,商,,,1071231,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1080809,71.05,1,2,1,有,有,3380000,47572,,0.0,0,,RPWPMLLLJHPFFGE98CA
鳳山區,房地(土地+建物),高雄市鳳山區長明街61~90號,13.32,住,,,1081223,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060628,86.59,2,1,1,有,有,5300000,61208,,0.0,0,,RPOQMLLLJHPFFGE28CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區工協街1~30號,52.25,住,,,1081227,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010502,214.69,4,2,2,有,有,7000000,32605,坡道平面,0.0,0,,RPOOMLMLJHPFFGE18CA
鳳山區,房地(土地+建物),高雄市鳳山區自強二路5巷1~30號,61.0,住,,,1081122,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0660124,116.66,5,2,3,有,無,7000000,60003,,0.0,0,含增建或未登記建物。;1樓空地+頂樓+2樓+3樓,RPVOMLMLJHPFFGE88CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區八德路二段121~150號,29.29,住,,,1081228,土地1建物1車位1,四層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880310,228.77,4,2,2,有,有,9900000,43275,坡道平面,0.0,0,,RPVNMLLMJHPFFGE78CA
旗山區,土地,廣福段571~600地號,1015.15,,特定農業區,農牧用地,1090102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2050000,2019,,0.0,0,,RPPNMLQKJHPFFHE58CA
鳳山區,房地(土地+建物),高雄市鳳山區濱山街55巷31~60號,28.11,住,,,1081201,土地2建物1車位0,七層，屋頂突出物,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791210,132.61,3,1,2,有,有,6300000,47508,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLMKKHPFFGE38CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區瑞興路451~480號,81.48,住,,,1081206,土地1建物1車位1,一層，二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010502,346.05,0,0,0,無,無,19889888,57477,坡道平面,0.0,0,,RPOPMLMKKHPFFGE28CA
鳳山區,房地(土地+建物),高雄市鳳山區漢慶街96巷1~30號,33.0,住,,,1081217,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770802,101.44,3,2,2,有,無,5480000,54022,,0.0,0,,RPSOMLNKKHPFFGE68CA
鳳山區,車位,高雄市鳳山區新強路91~120號,3.42,住,,,1081231,土地0建物0車位1,,,其他,,,,25.72,0,0,0,有,有,950000,,坡道平面,25.71,950000,,RPQNMLKKKHPFFGE08CA
鳳山區,土地,赤山段541~570地號,224.0,住,,,1090102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16940000,75625,,0.0,0,,RPRNMLKKKHPFFGE18CA
鳳山區,車位,高雄市鳳山區新富路421~450號,1.93,住,,,1081210,土地0建物0車位1,,,其他,,,,24.19,0,0,0,有,無,1200000,,坡道平面,0.0,0,單獨車位交易。;,RPWNMLRJKHPFFGE66CA
鳳山區,房地(土地+建物)+車位,高雄市鳳山區新富路421~450號,27.61,住,,,1081118,土地1建物1車位2,十三層，夾層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880712,355.75,6,3,3,有,有,16200000,45538,坡道平面,0.0,0,,RPXNMLRJKHPFFGE76CA
鳥松區,房地(土地+建物),高雄市鳥松區大昌路331~360號,173.38,住,,,1081128,土地3建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0921223,433.59,5,2,4,有,無,23000000,53046,,0.0,0,,RPTNMLPKJHPFFIE98CA
杉林區,土地,月美段331~360地號,723.97,,特定農業區,農牧用地,1081225,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,1381,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLRJKHPFFHE78CA
仁武區,房地(土地+建物),高雄市仁武區仁慈路35巷61~90號,57.67,商,,,1081220,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物,四層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土造,0840615,219.74,4,1,3,有,無,5000000,22754,,0.0,0,含一地下室平面車位,RPOOMLPKJHPFFIE58CA
鳥松區,土地,育英段361~390地號,141.9,住,,,1081204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5400000,38055,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWOMLPKJHPFFIE76CA
鳥松區,房地(土地+建物)+車位,高雄市鳥松區大埤路23巷9弄1~30號,34.22,其他,,,1081222,土地1建物1車位1,十三層,十三層,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0880324,188.82999999999998,4,2,2,有,有,6250000,33099,坡道平面,27.26,0,親友、員工或其他特殊關係間之交易。;,RPUNMLLLJHPFFIE78CA
仁武區,土地,仁雄段151~180地號,297.55,住,,,1081231,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13000000,43690,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLKLJHPFFIE78CA
大社區,房地(土地+建物),高雄市大社區新興路31~60號,118.0,住,,,1081213,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1081015,236.21,4,2,3,有,無,13000000,55036,,0.0,0,,RPPNMLSKJHPFFIE88CA
大社區,房地(土地+建物),高雄市大社區新興路46巷1~30號,87.0,住,,,1081215,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1081015,190.03,4,2,3,有,無,10150000,53413,,0.0,0,,RPQNMLSKJHPFFIE98CA
大社區,房地(土地+建物),高雄市大社區新興路46巷1~30號,179.0,住,,,1081219,土地2建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1081015,218.82,4,2,3,有,無,11000000,50270,,0.0,0,,RPRNMLSKJHPFFIE09CA
仁武區,房地(土地+建物),高雄市仁武區仁雄路1~30號,134.25,住,,,1070814,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0850614,208.28,8,2,4,有,無,23250000,111629,,0.0,0,,RPROMLMLJHPFFIE68CA
仁武區,土地,仁義段121~150地號,716.91,,山坡地保育區,農牧用地,1090103,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,3487,,0.0,0,,RPUNMLMLJHPFFIE88CA
鳥松區,房地(土地+建物),高雄市鳥松區中山路51巷5弄1~30號,72.34,住,,,1081122,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0810620,105.55,4,1,3,有,無,4950000,46897,,0.0,0,,RPTNMLKMJHPFFIE68CA
鳥松區,房地(土地+建物),高雄市鳥松區松竹街61~90號,145.0,住,,,1081202,土地1建物1車位0,全,五層,透天厝,見其他登記事項,見其他登記事項,1071226,480.67,5,2,6,有,無,32500000,67614,,0.0,0,本屋為銷售中心，售價含全屋裝潢、設計、中央空調、家具、沙發、桌椅廚櫃及燈飾。,RPRNMLNJKHPFFIE58CA
路竹區,房地(土地+建物),高雄市路竹區中和街301~330號,91.62,其他,,,1080818,土地3建物1車位0,全,三層,透天厝,商業用,鋼筋混凝土造,0690611,186.0,0,0,0,無,無,1800000,9677,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLKLJHPFFJE28CA
阿蓮區,土地,復安段331~360地號,687.07,,一般農業區,農牧用地,1081225,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,3056,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLKLJHPFFJE78CA
田寮區,土地,崇西段661~690地號,503.92,,一般農業區,農牧用地,1081218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,1389,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLOJKHPFFJE88CA
路竹區,土地,環球段1441~1470地號,392.5,,特定農業區,丁種建築用地,1081220,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9498400,24200,,0.0,0,,RPQNMLLKKHPFFJE48CA
美濃區,土地,中壇段2821~2850地號,1200.0,,特定農業區,農牧用地,1081218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3360000,2800,,0.0,0,,RPPNMLQKJHPFFKE88CA
茄萣區,土地,保萣段61~90地號,1652.92,,一般農業區,養殖用地,1081213,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,3932,,0.0,0,,RPPNMLLJKHPFFJE28CA
六龜區,房地(土地+建物),高雄市六龜區獅山1~30號,704.0,,山坡地保育區,林業用地,1081227,土地2建物1車位0,全,二層,透天厝,農舍,見其他登記事項,0890726,54.3,3,2,2,有,無,5500000,101289,,0.0,0,含增建或未登記建物。;,RPPNMLPJKHPFFKE78CA
美濃區,土地,中壇段二小段4201~4230地號,291.0,,特定農業區,甲種建築用地,1081227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,12027,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLLLJHPFFKE58CA
林園區,房地(土地+建物),高雄市林園區頂厝路130巷1~30號,11.58,商,,,1090107,土地1建物2車位0,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831128,126.05000000000001,3,2,2,有,有,1600000,12693,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLQKJHPFFLE56CA
大寮區,房地(土地+建物),高雄市大寮區建民街1~30號,1791.0,工,,,1080213,土地1建物2車位0,一層,一層,廠辦,工業用,鋼造,0740120,808.5,0,0,0,無,無,83517000,103299,,0.0,0,含增建或未登記建物。;,RPOOMLKLJHPFFLE48CA
林園區,土地,廣應段631~660地號,102.81,住,,,1090110,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,29180,,0.0,0,,RPPOMLKLJHPFFLE58CA
大寮區,土地,翁公園段3331~3360地號,34.0,住,,,1081128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2056000,60471,,0.0,0,畸零地或有合併使用之交易。;,RPUNMLKLJHPFFLE98CA
大寮區,土地,翁公園段3331~3360地號,68.0,農,,,1081128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1944000,28588,,0.0,0,畸零地或有合併使用之交易。;,RPVNMLKLJHPFFLE09CA
大寮區,房地(土地+建物),高雄市大寮區新二街1~30號,113.09,住,,,1081219,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080705,174.0,4,2,3,有,無,7680000,44138,,0.0,0,,RPQNMLSJKHPFFLE66CA
前鎮區,房地(土地+建物),高雄市前鎮區竹中里英德街737巷1~30號,29.8,住,,,1081125,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0701020,81.77,3,2,2,有,無,7000000,85606,,0.0,0,,RPUNMLPKJHPFFCE58DA
鼓山區,房地(土地+建物),高雄市鼓山區鼓山一路十號,20.13,商,,,1081215,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690522,72.6,4,2,2,有,無,2000000,27548,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXPMLQKJHPFFAE98DA
大寮區,土地,義和段541~570地號,704.39,農,,,1081104,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8310000,11797,,0.0,0,,RPTNMLRKJHPFFLE86CA
鳳山區,土地,文英段241~270地號,52.0,住,,,1081024,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,96154,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTOMLPKJHPFFGE98DA
鳳山區,房地(土地+建物),高雄市鳳山區光復路二段211~240號,80.0,住,,,1081201,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,0640424,161.46,4,2,2,有,無,15000000,92902,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLQKJHPFFGE56DA
鳳山區,房地(土地+建物),高雄市鳳山區五甲一路332巷181~210號,27.0,住,,,1081230,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691127,73.53,3,2,1,有,無,1200000,16320,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLQKJHPFFGE78DA
三民區,房地(土地+建物),高雄市三民區民族一路691~720號,9.73,住,,,1081207,土地1建物1車位0,十九層，電梯樓梯間,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840906,115.55,3,2,2,有,有,4730000,40935,,0.0,0,,RPPNMLKKJHPFFDE87CD
三民區,房地(土地+建物),高雄市三民區哈爾濱街151~180號,82.0,住,,,1081216,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0681105,275.53,3,1,3,有,無,18300000,66417,,0.0,0,,RPQNMLKKJHPFFDE97CD
大寮區,土地,山子頂段2851~2880地號,2049.0,農,,,1081218,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,24178200,11800,,0.0,0,,RPVNMLQKJHPFFLE07DA
美濃區,土地,瀰濃段91~120地號,167.48,其他,,,1081021,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3600000,21495,,0.0,0,,RPPNMLRKJHPFFKE09DA
美濃區,土地,瀰濃段91~120地號,1800.2,住,,,1081021,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,36429000,20236,,0.0,0,,RPQNMLRKJHPFFKE56DA
美濃區,土地,美濃段二小段6061~6090地號,383.25,其他,,,1081225,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1280000,3340,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLRKJHPFFKE66DA
永安區,土地,復興段391~420地號,6234.25,,特定農業區,農牧用地,1080604,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,16070000,2578,,0.0,0,有合併使用之交易。,RPPNMLKKJHPFFFE08CD
左營區,房地(土地+建物)+車位,高雄市左營區榮總路183巷1~30號,10.42,住,,,1081226,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950629,113.56,2,2,2,有,有,5600000,49313,坡道平面,27.13,0,,RPPNMLNKJHPFFEE28CD
林園區,房地(土地+建物),高雄市林園區文賢南路121~150號,11.0,住,,,1081203,土地3建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811120,108.96,3,2,2,有,有,2900000,26615,,0.0,0,,RPQPMLNJKHPFFLE09DA
那瑪夏區,土地,瑪雅段661~690地號,3560.0,,山坡地保育區,農牧用地,1081205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,618,,0.0,0,含增建或未登記建物。;,RPRNMLRKJHPFFHE98DA
旗山區,土地,大林段1531~1560地號,2844.59,,特定農業區,農牧用地,1081220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7536000,2649,,0.0,0,,RPPNMLKLJHPFFHE18DA
鳥松區,房地(土地+建物),高雄市鳥松區松埔北巷11131~11160號,19.3,,鄉村區,乙種建築用地,1081225,土地1建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0790920,61.55,1,0,1,有,有,1550000,25183,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLOKKHPFFIE86DA
前鎮區,土地,鎮昌段1~30地號,34.0,住,,,1090106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1271600,37400,,0.0,0,向政府機關承購之案件。;,RPPNMLLKKHPFFCE77DA
三民區,房地(土地+建物)+車位,高雄市三民區鼎泰街241~270號,25.48,住,,,1090102,土地1建物1車位1,一層，二層，騎樓,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,0800724,153.88,2,2,2,有,無,7080000,46010,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLSKJHPFFDE98DA
林園區,房地(土地+建物),高雄市林園區東林里忠孝東路81巷1~30號,149.0,住,,,1081215,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1081111,209.59,6,2,3,有,無,10600000,50575,,0.0,0,,RPPNMLTJKHPFFLE66CA
林園區,房地(土地+建物),高雄市林園區東林里忠孝東路81巷18弄1~30號,148.0,住,,,1081202,土地1建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1081111,209.59,6,2,3,有,無,10300000,49144,,0.0,0,,RPQNMLTJKHPFFLE76CA
大寮區,土地,上寮南段901~930地號,9.54,其他,,,1090110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,170000,17820,,0.0,0,包含公共設施保留地之交易。;,RPUNMLKKKHPFFLE98CA
林園區,建物,高雄市林園區仁愛路331~360號,0.0,,,,1081227,土地0建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0791227,192.84,3,2,2,有,無,444200,2303,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLMLJHPFFLE68CA
大寮區,土地,新厝北段1051~1080地號,2059.11,商,,,1090106,土地9建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14500000,7042,,0.0,0,包含公共設施保留地之交易。;,RPQNMLOJKHPFFLE88CA
大寮區,房地(土地+建物),高雄市大寮區內厝路181~210號,22.3,住,,,1080926,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821228,128.42,3,2,2,有,有,3280000,25541,,0.0,0,,RPPNMLTKJHPFFLE66CA
大寮區,房地(土地+建物),高雄市大寮區民富街31~60號,14.89,商,,,1081221,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830608,129.42,4,2,2,有,有,2780000,21480,,0.0,0,,RPUOMLKLJHPFFLE09CA
林園區,房地(土地+建物),高雄市林園區三官路61~90號,59.33,住,,,1081218,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680401,69.48,3,2,2,有,無,1450000,20869,,0.0,0,,RPWNMLQKJHPFFLE07CA
大寮區,房地(土地+建物),高雄市大寮區翁園路151~180號,294.46,住,,,1081014,土地2建物1車位0,全,一層,透天厝,住家用,磚造,0520715,81.78,0,0,0,無,無,10000000,122279,,0.0,0,親友、員工或其他特殊關係間之交易。;包含公共設施保留地之交易。;,RPRNMLRKJHPFFLE66CA
美濃區,土地,雙峰段391~420地號,1922.01,住,,,1081106,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,27100000,14100,,0.0,0,,RPRNMLLLJHPFFKE68CA
美濃區,房地(土地+建物),高雄市美濃區自強街一段93巷1~30號,205.66,住,,,1070111,土地7建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1080904,244.35,4,2,5,有,無,10250000,41948,,0.0,0,包含公共設施保留地之交易。;含電梯,RPSNMLOJKHPFFKE98CA
阿蓮區,土地,阿蓮段3241~3270地號,1805.0,農,,,1090107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10230000,5668,,0.0,0,,RPVNMLRJKHPFFJE86CA
湖內區,土地,碧湖段91~120地號,9982.52,農,,,1081115,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,34015100,3407,,0.0,0,另有一筆土地分件處理，總金額無法拆分。,RPPNMLTJKHPFFJE09CA
阿蓮區,土地,阿蓮段3061~3090地號,1567.0,農,,,1081128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6880000,4391,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLKMJHPFFJE58CA
路竹區,土地,樹人段1231~1260地號,11.3,,鄉村區,乙種建築用地,1081228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,80237,7101,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLKMJHPFFJE78CA
路竹區,房地(土地+建物),高雄市路竹區大社路36巷1~30號,77.18,住,,,1081225,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,0600701,50.29,4,2,3,有,無,5000000,99423,,0.0,0,含增建或未登記建物。;,RPOOMLKMJHPFFJE38CA
鳥松區,土地,育英段91~120地號,71.45,其他,,,1081125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2175000,30441,,0.0,0,畸零地或有合併使用之交易。;瑕疵物件之交易。;原訂約面積為71.90平方公尺 現移轉之登記面積為71.45平方公尺  目前登記簿註記「地號更正中 」該地號尚需辦理面積更正及逕為分割  目前使用分區尚未分割  買賣雙方約定依鑑界後實際面積計算買賣總價款,RPSNMLRJKHPFFIE09CA
鳥松區,房地(土地+建物),高雄市鳥松區山腳路254巷25弄1~30號,191.02,住,,,1081122,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0800225,215.76,5,3,4,有,有,11800000,54690,,0.0,0,有增建,RPVNMLRJKHPFFIE76CA
阿蓮區,土地,青安段571~600地號,346.25,,鄉村區,乙種建築用地,1081230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6300000,18195,,0.0,0,,RPTNMLQKJHPFFJE56CA
路竹區,土地,保安段811~840地號,17.0,住,,,1080819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,375400,22082,,0.0,0,畸零地或有合併使用之交易。;,RPPNMLRKJHPFFJE88CA
阿蓮區,土地,中路段2701~2730地號,2394.0,,特定農業區,農牧用地,1081217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11353785,4743,,0.0,0,,RPRNMLRKJHPFFJE09CA
大社區,房地(土地+建物),高雄市大社區中山路241~270號,15.63,住,,,1081229,土地1建物1車位0,十二層，屋頂突出物,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820514,140.12,4,1,3,有,有,4500000,32115,,0.0,0,,RPSOMLPJKHPFFIE98CA
大社區,土地,保甲段661~690地號,1746.09,農,,,1081209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18000000,10309,,0.0,0,,RPWNMLMLJHPFFIE09CA
仁武區,土地,仁新段931~960地號,330.58,其他,,,1081214,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,19662,,0.0,0,,RPQOMLLLJHPFFIE48CA
大社區,房地(土地+建物),高雄市大社區旗楠路80巷31~60號,78.74,工,,,1081226,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0621230,72.0,3,1,2,有,無,2000000,27778,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLKLJHPFFIE68CA
旗山區,土地,大林段91~120地號,2202.27,,特定農業區,農牧用地,1090102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2642724,1200,,0.0,0,,RPRNMLKMJHPFFHE38CA
旗山區,土地,大林段241~270地號,2571.2,,特定農業區,農牧用地,1090101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3085440,1200,,0.0,0,,RPSNMLKMJHPFFHE48CA
旗山區,土地,大林段211~240地號,6590.47,,特定農業區,農牧用地,1090102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7908564,1200,,0.0,0,,RPTNMLKMJHPFFHE58CA
旗山區,土地,中溪洲段841~870地號,1615.01,,特定農業區,農牧用地,1090101,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,4025,,0.0,0,,RPQNMLLMJHPFFHE38CA
鳳山區,房地(土地+建物),高雄市鳳山區華山街151~180號,25.45,住,,,1081222,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701110,71.02,3,2,2,有,無,3500000,49282,,0.0,0,,RPRPMLNJKHPFFGE58CA
鳳山區,房地(土地+建物),高雄市鳳山區南京路391巷1~30號,29.0,商,,,1090101,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720131,98.33,3,2,2,有,有,4780000,48612,,0.0,0,,RPTOMLPJKHPFFGE88CA
杉林區,土地,月眉段二小段4321~4350地號,1394.0,,特定農業區,農牧用地,1081229,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4200000,3013,,0.0,0,,RPSNMLRKJHPFFHE98CA
旗山區,房地(土地+建物),高雄市旗山區旗甲路二段79巷1~30號,77.12,,特定農業區,甲種建築用地,1081206,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0821014,141.03,4,2,3,有,無,2280000,16167,,0.0,0,含頂樓加蓋未保存登記部分,RPTNMLMLJHPFFHE68CA
鳳山區,土地,保成段1~30地號,205.04,住,,,1090102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20000000,97542,,0.0,0,,RPPOMLKMJHPFFGE18CA
鳳山區,房地(土地+建物),高雄市鳳山區中山東路274巷1~30號,63.0,住,,,1081212,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0621110,75.08,6,2,3,有,無,6500000,86574,,0.0,0,含增建或未登記建物。;,RPPNMLQLJHPFFGE58CA
鳳山區,房地(土地+建物),高雄市鳳山區文聖街85巷1~30號,65.0,住,,,1081129,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0620801,79.95,5,1,5,有,無,6500000,81301,,0.0,0,,RPPOMLNJKHPFFGE28CA
鳳山區,土地,竹子腳段271~300地號,27.25,其他,,,1081227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,143000,5248,,0.0,0,包含公共設施保留地之交易。;,RPUNMLMLJHPFFGE68CA
橋頭區,房地(土地+建物),高雄市橋頭區公園南街1~30號,7.42,,特定農業區,甲種建築用地,1090101,土地3建物1車位0,八層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860115,37.86,1,1,1,有,有,1100000,29054,,0.0,0,,RPPNMLNJKHPFFFE08CA
鳳山區,房地(土地+建物),高雄市鳳山區光遠路241~270號,10.53,商,,,1081220,土地3建物1車位0,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701201,70.03999999999999,2,1,1,有,有,2200000,31411,,0.0,0,含增建或未登記建物。,RPSOMLLLJHPFFGE48CA
